source_file,window_number,mq2_last,temp_last,humidity_last,flame_last,mq2_mean,mq2_std,mq2_min,mq2_max,mq2_range,mq2_delta,mq2_slope_per_s,temp_mean,temp_std,temp_delta,temp_slope_per_s,humidity_mean,humidity_std,humidity_delta,humidity_slope_per_s,flame_count,flame_fraction,critical_count,label,anomaly_label,phase,window_duration_s
sentinel_data_20260911_165323.csv,44,229,28.4,72.9,0,231.9,2.7730849247724096,229,237,8,-8,-0.3502542362645992,28.410000000000004,0.053851648071345085,0.0,-0.00024155464569928652,72.91,0.07000000000000048,-0.09999999999999432,-0.006038866142492785,0,0.0,0,normal,0,unknown,22.58100000000013
sentinel_data_20260911_165323.csv,45,224,28.5,72.8,0,227.1,1.3,224,229,5,-5,-0.1618416126188109,28.48,0.04000000000000057,0.0,7.025101436689039e-16,72.72999999999999,0.07810249675906683,0.0,0.0012077732285002182,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,46,227,28.4,72.9,0,225.5,1.9621416870348585,223,228,5,3,0.22947691341474527,28.419999999999998,0.04000000000000057,0.0,-0.0009662185827983263,72.78,0.09797958971132939,0.20000000000000284,0.005797311496795066,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,47,233,28.4,72.8,0,231.1,1.8681541692269403,226,233,7,7,0.14251724096283497,28.369999999999997,0.04582575694955742,0.0,-0.002173991811297001,72.83,0.09000000000000088,-0.10000000000000853,0.0016908825198985364,0,0.0,0,normal,0,unknown,22.58100000000013
sentinel_data_20260911_165323.csv,48,235,28.3,73.0,0,233.6,0.8,232,235,3,3,0.09662185827988637,28.310000000000002,0.02999999999999936,0.0,-0.0016908825198986791,72.95,0.06708203932499306,0.0,0.0007246639370970016,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_182814.csv,0,193,28.0,70.9,0,191.3,1.4177446878757827,188,193,5,2,0.09904416760880512,27.97,0.045825756949559045,0.0,0.0007246936944566529,70.96,0.06633249580710422,-0.09999999999999432,-0.0028986977483082947,0,0.0,0,normal,0,baseline,22.57900000000018
sentinel_data_20260911_182814.csv,1,197,27.9,71.1,0,194.3,1.7916472867168918,192,197,5,4,0.026577109069130654,27.93,0.045825756949559045,0.0,-0.0007246551802562533,71.05,0.06708203932498988,0.19999999999998863,0.0036236610488644414,0,0.0,0,normal,0,baseline,22.579999999999927
sentinel_data_20260911_182814.csv,2,199,27.9,71.3,0,194.6,2.835489375751565,190,199,9,7,0.323702971114093,27.9,0.0,0.0,-2.562625093073439e-16,71.05999999999999,0.12806248474865548,0.09999999999999432,0.006281096508678506,0,0.0,0,normal,0,baseline,22.579999999999927
sentinel_data_20260911_182814.csv,3,194,28.1,71.0,0,201.4,6.6513156593263565,194,215,21,-10,-0.6957194621155286,27.95,0.08062257748298599,0.3000000000000007,0.008938139829610123,71.27000000000001,0.1734935157289752,-0.20000000000000284,-0.0012083001653522797,0,0.0,0,normal,0,baseline,22.579999999999927
sentinel_data_20260911_182814.csv,4,185,28.2,71.0,0,188.1,2.662705391138869,183,192,9,-7,-0.33094553147154687,28.080000000000002,0.060000000000000143,0.1999999999999993,0.0062807498825524465,70.94000000000001,0.09165151389911592,0.0,0.00048319682129626556,0,0.0,0,normal,0,baseline,22.580000000000382
sentinel_data_20260911_182814.csv,5,214,28.2,70.6,0,209.2,8.506468127254694,185,215,30,29,0.8068308523248506,28.189999999999998,0.02999999999999936,0.0,0.0012077609691554434,70.8,0.14142135623731153,-0.4000000000000057,-0.015460488122809172,0,0.0,0,normal,0,baseline,22.580000000000382
sentinel_data_20260911_182814.csv,6,209,28.3,70.7,0,211.2,1.16619037896906,209,213,4,-3,-0.13044507512047063,28.22,0.04000000000000057,0.0,-7.762927801661913e-16,70.54,0.11999999999999815,0.20000000000000284,-0.003865595568301551,0,0.0,0,normal,0,baseline,22.578999999999724
sentinel_data_20260911_182814.csv,7,151,28.3,70.3,0,196.8,33.09924470437354,151,259,108,-61,-1.6474026836721043,28.24,0.04898979485566426,0.10000000000000142,0.0019324371655977536,70.32,0.12489995996797155,-0.20000000000000284,-0.007729748662391032,0,0.0,0,normal,0,baseline,22.58100000000013
sentinel_data_20260911_182814.csv,8,175,28.2,70.6,1,206.8,15.860643114325471,175,233,58,-31,-0.8020743715796161,28.23,0.045825756949559045,-0.10000000000000142,-0.00024155989663388725,70.74000000000001,0.1685229954635277,0.19999999999998863,0.009662357351342417,1,0.1,4,critical,1,event,22.579999999999927
sentinel_data_20260911_182814.csv,9,213,28.3,69.9,0,200.7,11.730728877610291,186,228,42,-15,-0.045851559320457945,28.340000000000003,0.048989794855662516,0.0,-0.0004833006882672226,70.28999999999999,0.30805843601498745,-0.5999999999999943,-0.03840857852012901,3,0.3,10,critical,1,recovery,22.579999999999927
sentinel_data_20260911_182814.csv,10,240,28.2,70.1,0,230.1,8.227393268830657,214,242,28,-2,0.47103155911445627,28.229999999999997,0.06403124237432867,-0.10000000000000142,-0.006521975433892429,70.03999999999999,0.11135528725659921,0.0,0.002898655748397045,0,0.0,1,critical,1,recovery,22.58100000000013
sentinel_data_20260911_182814.csv,11,230,28.1,70.4,0,236.2,7.30479294709987,224,247,23,6,-0.05795858444633953,28.090000000000003,0.030000000000000426,0.0,-0.0002416369246623343,70.31,0.13000000000000103,0.30000000000001137,0.015218774170120693,0,0.0,0,normal,0,recovery,22.579999999999927
sentinel_data_20260911_190122.csv,0,105,28.1,69.9,0,132.9,22.93665189167765,105,156,51,-51,-2.9303580999712207,28.03,0.04582575694955905,0.10000000000000142,0.0036237801082700037,69.63999999999999,0.15620499351813477,0.4000000000000057,0.014011944616178749,0,0.0,0,normal,0,baseline,22.578999999999994
sentinel_data_20260911_190122.csv,1,201,28.2,69.3,0,154.2,36.630042315017874,101,201,100,91,3.657403104554032,28.139999999999997,0.048989794855662516,0.0,0.0019325842123063433,69.41,0.15132745950421578,-0.4000000000000057,-0.019083989865877077,0,0.0,0,normal,0,baseline,22.580000000000013
sentinel_data_20260911_190122.csv,2,193,28.1,69.4,0,192.7,1.9519221295943134,190,196,6,-3,-0.1908391457264556,28.160000000000004,0.048989794855662516,0.0,0.002898886822992708,69.41,0.2981610303175124,0.30000000000001137,0.029229941420626637,0,0.0,3,critical,1,event,22.578999999999994
sentinel_data_20260911_190122.csv,3,185,28.1,69.4,0,188.1,3.5623026261113755,182,193,11,-8,-0.4034396795017801,28.169999999999998,0.04582575694955742,-0.09999999999999787,-0.000724735711926896,69.55999999999999,0.30397368307141265,-0.8999999999999915,-0.030921556321317524,0,0.0,10,critical,1,event,22.579000000000008
sentinel_data_20260911_190322.csv,0,202,28.2,69.5,0,184.2,16.26530048907797,168,218,50,25,1.47363064580375,28.209999999999997,0.030000000000000426,0.0,-0.0016910832578894447,69.17999999999999,0.13266499161421724,0.4000000000000057,0.005798109788284329,0,0.0,0,normal,0,baseline,22.57899999999998
sentinel_data_20260911_190322.csv,1,181,28.2,69.7,0,178.2,15.96120296218302,136,195,59,-13,-0.6473687233443881,28.23,0.045825756949559045,0.0,0.0007247864801167373,69.59,0.21189620100417111,0.10000000000000853,-0.00024185225718670504,0,0.0,7,critical,1,event,22.580000000000013
sentinel_data_20260911_190322.csv,2,155,28.3,68.8,0,158.4,11.943198901466893,147,183,36,-25,-1.1981602415012713,28.290000000000003,0.08306623862918051,0.10000000000000142,0.0065223973091418225,69.13,0.3099999999999991,-0.7000000000000028,-0.0316458053159469,1,0.1,10,critical,1,event,22.57899999999998
